WindGustDir,WindDir9am,WindDir3pm,RainToday,RainTomorrow,ConditionID
WNW,SW,SSW,Yes,No,10627
WNW,ENE,ENE,Yes,Yes,10628
WNW,SSW,WSW,Yes,No,10629
W,NNW,S,Yes,Yes,10630
NW,NNW,NNE,Yes,Yes,10631
WNW,N,S,Yes,No,10632
SSW,NW,WSW,Yes,Yes,10633
NW,NNW,NNW,,No,10634
SW,NE,NW,Yes,Yes,10635
W,SE,SW,No,Yes,10636
WNW,SW,WNW,Yes,Yes,10637
NNE,E,SSW,No,No,10638
WNW,WSW,SSW,Yes,No,10639
NNW,ENE,E,No,No,10640
W,ESE,SW,No,Yes,10641
SW,SSW,S,,No,10642
SSE,SE,ESE,No,,10643
W,SW,S,No,Yes,10644
SSE,ESE,E,Yes,Yes,10645
E,N,SSE,No,Yes,10646
WSW,SSW,S,No,Yes,10647
WNW,W,N,No,Yes,10648
SW,N,SSE,Yes,Yes,10649
WNW,SSW,S,Yes,Yes,10650
WNW,NNW,S,Yes,No,10651
WNW,S,SSW,No,No,10652
NW,WSW,NNW,No,Yes,10653
WNW,NNE,W,Yes,Yes,10654
S,NNW,SSW,No,No,10655
W,NE,E,No,Yes,10656
SSW,NW,W,Yes,Yes,10657
SSW,SE,SW,Yes,Yes,10658
NNW,WSW,W,No,Yes,10659
NNE,SSE,N,Yes,No,10660
SSE,N,NNE,Yes,Yes,10661
SE,NNE,SE,Yes,No,10662
SSE,NE,S,Yes,No,10663
WNW,SSW,WSW,No,Yes,10664
NE,N,S,No,Yes,10665
S,NW,SW,No,No,10666
W,WNW,W,,No,10667
W,WNW,SSW,Yes,Yes,10668
WSW,SE,SSW,Yes,Yes,10669
SSE,NNW,SSE,Yes,No,10670
NW,NW,ENE,Yes,Yes,10671
NNW,ENE,NNE,Yes,Yes,10672
NNW,NW,WSW,Yes,Yes,10673
NW,W,SSW,Yes,No,10674
NE,SE,E,Yes,No,10675
SSE,E,ESE,Yes,Yes,10676
SW,E,SSE,Yes,Yes,10677
NW,NE,SE,No,No,10678
NW,SSE,S,No,No,10679
ENE,NW,S,No,Yes,10680
W,NNW,S,No,No,10681
ESE,N,ESE,Yes,No,10682
NW,SW,S,Yes,No,10683
NW,SW,SW,Yes,No,10684
WNW,SW,SW,Yes,Yes,10685
NW,SW,WSW,No,Yes,10686
SW,ENE,ESE,No,Yes,10687
N,NW,SW,Yes,Yes,10688
WNW,NW,SSE,Yes,No,10689
SW,SSE,SE,Yes,No,10690
E,NE,SE,No,Yes,10691
WSW,SSW,W,No,Yes,10692
W,N,N,,No,10693
NW,NE,NNW,No,Yes,10694
ENE,ENE,SSE,Yes,Yes,10695
SSW,E,S,Yes,No,10696
N,NE,SW,No,Yes,10697
S,SSE,SSW,Yes,No,10698
SSE,NNW,S,Yes,Yes,10699
WNW,SW,W,Yes,Yes,10700
ENE,ESE,SE,No,Yes,10701
NE,NNE,WSW,Yes,No,10702
SE,SW,W,No,No,10703
SSE,SSE,S,,No,10704
ESE,NW,SE,Yes,No,10705
SW,N,SSW,No,Yes,10706
W,NNW,ENE,Yes,Yes,10707
NNW,ENE,SW,No,No,10708
SE,E,SSE,Yes,No,10709
NW,WSW,SSW,No,No,10710
NNW,E,E,Yes,Yes,10711
SE,N,ESE,Yes,Yes,10712
WSW,NNW,NNW,Yes,Yes,10713
WSW,SE,E,Yes,No,10714
E,E,ESE,,No,10715
SW,NW,WNW,No,Yes,10716
W,SW,WNW,Yes,Yes,10717
W,NW,SSW,Yes,Yes,10718
SSE,NNW,SSE,Yes,Yes,10719
E,WNW,NNW,Yes,Yes,10720
NW,N,NE,Yes,Yes,10721
NNW,NNE,SW,No,No,10722
NW,SW,SW,Yes,Yes,10723
SSW,SSW,SW,,No,10724
ENE,ENE,WSW,No,Yes,10725
WNW,ENE,NW,Yes,Yes,10726
NNW,NE,S,No,No,10727
NE,ENE,SSW,No,Yes,10728
WNW,NNW,SW,No,Yes,10729
E,NNW,SE,No,Yes,10730
WSW,NNE,ENE,No,Yes,10731
WSW,NNE,S,No,Yes,10732
SW,NNE,SSW,Yes,No,10733
SW,NNE,SSW,No,Yes,10734
SSW,NE,SSW,Yes,Yes,10735
SE,ENE,NE,No,No,10736
SW,E,SSW,Yes,Yes,10737
S,E,SW,Yes,No,10738
WSW,N,SSW,Yes,No,10739
ENE,ENE,SSW,No,Yes,10740
W,NW,S,Yes,No,10741
NNW,ENE,SSW,No,No,10742
NW,NNW,SW,No,Yes,10743
NE,NNE,E,No,Yes,10744
SSW,NNE,W,No,Yes,10745
NE,W,SSW,No,No,10746
WNW,NNE,S,No,No,10747
SSW,N,N,Yes,No,10748
NNW,SSW,SW,No,No,10749
S,NE,SSE,No,Yes,10750
SSW,ENE,SSW,No,Yes,10751
N,SSE,NE,No,Yes,10752
SW,NE,NNE,No,No,10753
NNW,ESE,SSE,Yes,Yes,10754
WNW,NNE,SSW,Yes,No,10755
N,NNW,SW,No,Yes,10756
NNW,NE,SW,Yes,Yes,10757
N,NW,SSW,Yes,No,10758
SSW,NW,NW,Yes,No,10759
WSW,NE,ENE,No,No,10760
SSW,ENE,ESE,No,No,10761
ENE,ENE,SW,Yes,Yes,10762
NNW,NNW,S,Yes,Yes,10763
WSW,ENE,SW,No,Yes,10764
SSE,NNE,SSW,Yes,No,10765
W,WSW,ENE,Yes,No,10766
SSW,NNW,W,Yes,No,10767
NW,NNE,ESE,Yes,No,10768
SSW,SSW,ENE,Yes,No,10769
WNW,SSW,SSW,Yes,Yes,10770
SW,N,S,Yes,Yes,10771
NNW,ENE,SW,Yes,Yes,10772
SE,W,ESE,No,Yes,10773
NNW,N,SE,,No,10774
NW,N,WSW,Yes,Yes,10775
S,ENE,N,Yes,No,10776
SSW,NNW,SW,No,No,10777
N,E,NNE,Yes,Yes,10778
SSW,ENE,SW,Yes,No,10779
WSW,NNE,SSW,Yes,No,10780
S,ENE,SW,No,Yes,10781
W,E,SSE,No,No,10782
WSW,E,NE,No,Yes,10783
ESE,ENE,NNE,No,Yes,10784
W,ENE,SSW,No,Yes,10785
S,ESE,SW,Yes,Yes,10786
SSW,SSE,SE,Yes,No,10787
NNW,NNE,SSW,No,Yes,10788
N,NNE,ENE,Yes,Yes,10789
WSW,NNE,SSW,Yes,Yes,10790
WNW,NNE,S,Yes,No,10791
W,NNW,NE,Yes,No,10792
NNE,WSW,SW,Yes,Yes,10793
S,NE,SW,Yes,Yes,10794
NNW,WNW,SSW,No,No,10795
N,ENE,SSW,No,No,10796
NNW,ENE,ESE,No,Yes,10797
SW,ENE,SSW,Yes,No,10798
W,ENE,SSE,Yes,Yes,10799
N,ENE,NW,No,Yes,10800
SSW,ENE,NNW,No,Yes,10801
WSW,SE,SSW,Yes,No,10802
WSW,NE,SW,Yes,Yes,10803
W,SSE,SSE,No,No,10804
S,ESE,NW,No,No,10805
WSW,NNE,SW,No,Yes,10806
S,N,W,Yes,Yes,10807
NNW,NE,ENE,No,Yes,10808
SW,S,SW,No,Yes,10809
ENE,SSW,SSE,No,Yes,10810
NW,N,S,Yes,No,10811
N,WSW,ENE,No,Yes,10812
WSW,E,NW,Yes,Yes,10813
NNW,NNW,SW,Yes,No,10814
S,ENE,SSE,Yes,Yes,10815
S,W,SW,Yes,No,10816
N,N,ENE,Yes,Yes,10817
N,ESE,E,No,Yes,10818
N,WSW,WNW,Yes,No,10819
W,NE,S,No,Yes,10820
W,E,S,No,Yes,10821
WSW,NE,NE,No,No,10822
ENE,ENE,SW,Yes,No,10823
SW,SE,SW,No,Yes,10824
SW,NE,W,Yes,No,10825
SE,NNE,WNW,No,No,10826
NNW,NE,SSW,No,No,10827
SW,SSE,SW,No,Yes,10828
WSW,NE,E,No,No,10829
NW,WSW,SSW,Yes,No,10830
ENE,NE,SW,Yes,No,10831
NW,NNE,S,Yes,No,10832
N,WNW,SW,Yes,No,10833
N,NE,NNW,Yes,Yes,10834
W,NE,SSW,Yes,No,10835
W,SSE,NNE,No,No,10836
ENE,E,SW,No,Yes,10837
S,ESE,SE,No,Yes,10838
NNW,NW,SSW,No,No,10839
SSW,E,SE,No,No,10840
SSW,W,WNW,No,Yes,10841
SW,NW,ENE,No,No,10842
SSW,ENE,ENE,Yes,Yes,10843
WNW,NNE,WSW,Yes,No,10844
S,ENE,E,No,Yes,10845
SSW,S,SW,Yes,No,10846
NNE,NE,WNW,No,Yes,10847
S,NNE,SW,Yes,No,10848
SE,ENE,S,Yes,No,10849
NNW,NW,SW,Yes,Yes,10850
SSW,ENE,WNW,No,No,10851
N,W,SSW,No,No,10852
NNE,NNW,W,No,Yes,10853
SW,N,SE,No,No,10854
NW,W,SW,No,Yes,10855
NE,SSW,ESE,No,Yes,10856
SW,NE,ESE,No,No,10857
NW,ENE,ENE,No,Yes,10858
SSW,E,NNW,No,Yes,10859
SE,ENE,N,No,No,10860
SW,ENE,SSE,No,Yes,10861
WSW,ENE,NNE,No,Yes,10862
W,ESE,ENE,No,No,10863
WSW,ENE,SE,No,No,10864
S,E,SSW,Yes,Yes,10865
SSW,NNW,W,No,Yes,10866
NNW,W,SSW,Yes,No,10867
S,NE,NNW,Yes,No,10868
SW,NE,SSW,Yes,No,10869
NNW,ESE,SSW,No,No,10870
NE,NNE,WSW,Yes,Yes,10871
NNW,NNW,E,No,No,10872
SW,S,WSW,No,,10873
S,SE,SW,,No,10874
W,SSW,ENE,Yes,Yes,10875
E,E,SW,Yes,Yes,10876
SW,E,SSW,Yes,No,10877
WSW,E,WSW,Yes,No,10878
N,ENE,W,Yes,Yes,10879
NNW,NNW,E,No,Yes,10880
WNW,NE,N,Yes,Yes,10881
WSW,NNW,SW,Yes,No,10882
NNE,NNW,N,Yes,No,10883
NE,NNW,W,Yes,Yes,10884
SE,NNE,S,Yes,No,10885
W,NE,SW,Yes,Yes,10886
NW,NNW,ESE,No,Yes,10887
WSW,W,NNE,No,No,10888
SW,ESE,WSW,No,Yes,10889
ESE,NW,W,Yes,Yes,10890
NNE,ENE,NE,,Yes,10891
ENE,N,SW,No,Yes,10892
W,S,SW,No,Yes,10893
WNW,ESE,NW,Yes,Yes,10894
WSW,N,E,Yes,Yes,10895
SSW,E,SW,No,,10896
NNE,ESE,SSE,No,No,10897
NE,SE,W,Yes,No,10898
ESE,ENE,SSW,No,No,10899
NNE,WNW,ENE,No,Yes,10900
WNW,W,SW,Yes,Yes,10901
SW,ESE,SSW,Yes,No,10902
N,WNW,SW,Yes,Yes,10903
NNW,ESE,WNW,No,Yes,10904
SW,ENE,E,No,Yes,10905
NW,E,SW,No,No,10906
NW,ESE,NE,No,Yes,10907
SW,S,WNW,No,Yes,10908
ESE,E,NW,No,No,10909
SW,NNE,SSW,Yes,Yes,10910
SSE,NE,SW,Yes,No,10911
SW,ESE,WNW,No,Yes,10912
ESE,NNE,NNW,Yes,Yes,10913
NNW,N,S,Yes,Yes,10914
W,ESE,ENE,No,Yes,10915
N,W,WSW,No,Yes,10916
NNW,E,SW,No,No,10917
NW,WNW,N,Yes,Yes,10918
WNW,ENE,NE,Yes,Yes,10919
N,WNW,ENE,Yes,Yes,10920
W,NW,SSE,No,No,10921
N,WNW,W,Yes,Yes,10922
SSW,NE,SW,Yes,Yes,10923
NW,ENE,WSW,Yes,No,10924
NE,NNW,NNW,Yes,No,10925
NNW,NW,SSW,Yes,No,10926
WSW,ESE,NW,Yes,Yes,10927
SSW,E,SW,Yes,No,10928
ESE,ESE,SW,No,Yes,10929
NNE,ESE,ESE,No,Yes,10930
N,NW,WSW,Yes,Yes,10931
SSW,ESE,SE,No,Yes,10932
WNW,SE,SE,Yes,Yes,10933
WNW,ENE,NW,No,Yes,10934
W,ESE,SSW,No,No,10935
SSW,NNW,WNW,Yes,No,10936
NW,NE,ESE,No,Yes,10937
SE,NE,SSE,Yes,No,10938
SSW,NNW,W,Yes,Yes,10939
NNW,ESE,N,Yes,Yes,10940
NNW,NNW,SSW,No,Yes,10941
SW,N,W,Yes,Yes,10942
NNW,NNW,WSW,Yes,No,10943
ESE,N,NNE,No,Yes,10944
SSW,N,ESE,No,Yes,10945
NNW,NNW,SW,No,Yes,10946
NW,N,SW,No,Yes,10947
NNW,W,SW,Yes,No,10948
S,E,W,Yes,No,10949
SE,ENE,ENE,Yes,No,10950
SSE,NNW,NNW,Yes,Yes,10951
NW,NNW,WSW,No,Yes,10952
ESE,SSE,NNW,No,No,10953
SSW,ESE,N,Yes,Yes,10954
SSW,SE,S,No,,10955
SSW,SSE,SSW,,No,10956
ESE,E,SSW,Yes,No,10957
SE,NW,N,Yes,No,10958
WSW,NNE,NNE,Yes,Yes,10959
S,NNW,N,Yes,No,10960
W,NNE,NNW,Yes,No,10961
W,NNE,WNW,Yes,No,10962
ESE,NNW,WNW,Yes,Yes,10963
NW,WSW,SW,Yes,Yes,10964
SE,ENE,ESE,No,Yes,10965
NW,ENE,N,Yes,No,10966
ESE,ENE,N,No,Yes,10967
WSW,E,E,No,Yes,10968
ESE,ENE,NW,No,No,10969
NW,NNW,SW,,Yes,10970
NNW,SSE,SSE,No,No,10971
N,WNW,W,No,Yes,10972
NW,NW,ENE,No,Yes,10973
SW,NNW,WSW,No,Yes,10974
ENE,SSW,E,Yes,No,10975
W,SSW,NNE,No,Yes,10976
WSW,SW,NE,Yes,No,10977
SSW,SW,W,No,Yes,10978
ESE,SW,WSW,Yes,No,10979
S,SSW,ENE,No,No,10980
E,SW,NE,Yes,No,10981
W,SW,NE,Yes,Yes,10982
NE,SSE,ENE,Yes,Yes,10983
NNW,WNW,NE,Yes,Yes,10984
SE,NW,W,Yes,No,10985
SSE,NNE,NE,Yes,No,10986
S,NE,E,Yes,No,10987
SSW,WSW,NNE,Yes,No,10988
NE,S,E,No,Yes,10989
W,SE,ENE,Yes,Yes,10990
W,SW,E,Yes,Yes,10991
W,SW,ENE,Yes,No,10992
ESE,W,ENE,Yes,No,10993
SSE,ENE,NNE,Yes,No,10994
ENE,SW,SE,Yes,Yes,10995
ESE,SSW,S,No,No,10996
SE,SSW,W,No,No,10997
NNW,SW,W,No,No,10998
E,SW,NE,No,Yes,10999
SSE,SW,ENE,No,Yes,11000
E,WSW,SE,Yes,Yes,11001
W,SW,NE,No,No,11002
ESE,WSW,NNE,No,Yes,11003
NNW,SW,E,No,No,11004
E,SSW,NE,No,Yes,11005
NNE,SW,NE,No,Yes,11006
ESE,WNW,W,Yes,No,11007
WNW,ESE,ENE,No,No,11008
NNE,SW,NNE,,No,11009
N,NNW,ENE,No,No,11010
E,NW,NE,Yes,No,11011
W,WSW,SSE,Yes,Yes,11012
SSE,SSE,ENE,No,Yes,11013
SE,W,NNE,No,No,11014
NE,SW,SSW,No,No,11015
NNE,SW,ENE,Yes,No,11016
E,SSE,ENE,,No,11017
E,S,WNW,No,Yes,11018
NNW,SSW,ENE,No,Yes,11019
WSW,NE,ENE,Yes,No,11020
SE,SW,ESE,No,Yes,11021
ESE,WSW,E,Yes,Yes,11022
SSE,SW,NE,No,No,11023
WSW,SW,NE,No,Yes,11024
ENE,SW,E,No,Yes,11025
NE,W,NNE,Yes,No,11026
E,NNE,NNE,Yes,Yes,11027
W,SSW,NE,No,Yes,11028
SSW,WNW,N,Yes,Yes,11029
S,SW,NNE,Yes,Yes,11030
SE,SW,SW,Yes,No,11031
E,WNW,N,Yes,Yes,11032
SSE,WSW,ESE,Yes,No,11033
E,NE,ENE,Yes,Yes,11034
W,N,SSW,No,Yes,11035
W,NW,NE,Yes,Yes,11036
S,WNW,NNW,No,Yes,11037
NNW,SE,NNE,Yes,No,11038
SE,SE,SW,No,Yes,11039
WSW,ESE,S,Yes,Yes,11040
E,NE,NNE,No,Yes,11041
ENE,NNW,NE,Yes,Yes,11042
E,SSE,W,Yes,Yes,11043
WNW,WNW,ENE,No,Yes,11044
SSE,WSW,ENE,Yes,Yes,11045
ENE,ESE,E,,No,11046
E,SE,SSE,Yes,Yes,11047
E,WSW,SE,No,Yes,11048
NE,W,ENE,No,Yes,11049
WNW,SSW,NNE,No,No,11050
SSE,WSW,ENE,Yes,No,11051
SE,NW,NNE,No,Yes,11052
ENE,ENE,ENE,,No,11053
NE,SSW,NE,Yes,Yes,11054
WSW,SE,WNW,Yes,Yes,11055
SE,WSW,E,No,Yes,11056
E,ENE,ENE,,No,11057
NE,W,ENE,Yes,No,11058
WSW,SE,ENE,No,No,11059
SW,SW,ENE,Yes,Yes,11060
SE,NE,ENE,Yes,Yes,11061
ESE,N,NE,Yes,No,11062
NE,SSE,E,Yes,No,11063
WNW,SSW,SE,No,No,11064
SSE,SW,WSW,No,Yes,11065
NE,SW,E,No,No,11066
WNW,WNW,SSE,Yes,Yes,11067
NNE,E,NNE,Yes,No,11068
NE,SE,ESE,No,Yes,11069
E,SSE,SE,No,Yes,11070
WNW,WSW,SSW,No,Yes,11071
NE,SW,WSW,No,Yes,11072
ENE,WSW,SE,No,Yes,11073
ESE,SW,ENE,Yes,No,11074
E,WSW,ENE,No,Yes,11075
NW,ENE,NE,No,No,11076
W,NE,NE,Yes,No,11077
NE,N,E,No,Yes,11078
S,SE,E,No,Yes,11079
S,NNW,NNE,Yes,Yes,11080
W,NE,ENE,No,Yes,11081
NE,NW,NNE,,No,11082
ENE,WSW,WNW,No,No,11083
S,SW,NE,No,Yes,11084
SW,SW,W,No,,11085
E,SW,ESE,,No,11086
ENE,WSW,SE,Yes,No,11087
WSW,SW,SE,No,Yes,11088
SSW,SW,WNW,No,No,11089
SE,WSW,WNW,No,Yes,11090
W,SW,NE,No,Yes,11091
ESE,SW,E,No,,11092
E,SW,E,,No,11093
NNE,SW,NNW,No,No,11094
NE,SE,ENE,Yes,No,11095
W,ENE,NE,No,No,11096
SW,NNW,NE,Yes,Yes,11097
SSE,WNW,N,No,No,11098
E,NNE,NE,Yes,No,11099
ENE,W,E,No,Yes,11100
SSE,E,NE,No,Yes,11101
ENE,SW,SW,Yes,No,11102
E,NE,NW,No,Yes,11103
E,N,NE,Yes,No,11104
ENE,S,S,Yes,Yes,11105
WSW,SSW,WSW,,No,11106
WSW,SW,W,,No,11107
SSE,W,ESE,No,Yes,11108
SW,SW,NE,,No,11109
NNW,SSW,NE,No,No,11110
NNW,NE,ENE,Yes,No,11111
SE,WSW,NNE,No,No,11112
SSE,SSW,ENE,Yes,Yes,11113
N,SSW,NE,No,,11114
ESE,S,S,,Yes,11115
E,SSE,SSE,No,Yes,11116
E,SSW,ENE,Yes,Yes,11117
SE,WNW,E,Yes,No,11118
ENE,WNW,NNE,No,No,11119
ENE,W,ENE,Yes,Yes,11120
E,W,ENE,Yes,No,11121
NE,N,SSW,No,Yes,11122
WSW,S,ENE,Yes,No,11123
SE,NNW,NE,No,No,11124
E,WNW,NE,No,Yes,11125
SE,SSW,NE,Yes,Yes,11126
ESE,NW,ENE,Yes,No,11127
SSE,NNE,ENE,No,Yes,11128
SSE,N,NNE,No,Yes,11129
SE,NNW,ENE,Yes,Yes,11130
NE,NW,NE,,No,11131
SE,SSE,ENE,Yes,Yes,11132
ENE,SSE,SW,Yes,No,11133
E,E,E,No,,11134
W,SW,SSW,,No,11135
SE,SW,E,,No,11136
WNW,SW,NE,Yes,No,11137
ENE,SSE,S,No,No,11138
S,SW,N,Yes,No,11139
NE,WSW,N,Yes,Yes,11140
N,WNW,NW,Yes,Yes,11141
NNE,E,N,Yes,Yes,11142
NW,SSE,NNW,Yes,Yes,11143
ENE,ESE,SSE,Yes,Yes,11144
NNE,SE,NNE,Yes,Yes,11145
SSE,SSE,NW,No,Yes,11146
WNW,ENE,W,Yes,Yes,11147
NW,SE,SSE,Yes,Yes,11148
S,NE,NNE,Yes,Yes,11149
SSE,S,NNW,Yes,No,11150
NNE,S,NNE,Yes,Yes,11151
SSE,SE,NNW,Yes,Yes,11152
NNE,WSW,NE,Yes,Yes,11153
ESE,SE,NE,Yes,No,11154
NNE,WNW,WSW,No,No,11155
ENE,SSE,E,Yes,Yes,11156
SE,SSE,ENE,No,Yes,11157
S,W,NNE,No,Yes,11158
NE,SSE,ESE,Yes,Yes,11159
ESE,S,WNW,No,Yes,11160
NNE,SSE,NE,Yes,Yes,11161
W,WSW,N,Yes,Yes,11162
NNE,S,E,Yes,Yes,11163
ESE,S,S,Yes,Yes,11164
S,SE,SE,No,Yes,11165
SE,SSE,W,Yes,Yes,11166
ENE,ESE,W,Yes,Yes,11167
SE,NE,NNE,Yes,No,11168
SSE,S,NE,Yes,No,11169
S,SSE,NNE,Yes,Yes,11170
ENE,S,SE,Yes,Yes,11171
SSW,NE,ESE,Yes,No,11172
NNE,E,N,Yes,No,11173
SSE,WNW,N,Yes,Yes,11174
N,SSE,ENE,Yes,Yes,11175
S,NE,NNE,Yes,No,11176
SE,N,NNE,Yes,No,11177
ENE,SE,S,No,Yes,11178
SE,NNE,NNE,Yes,No,11179
W,S,NE,No,Yes,11180
SE,W,ENE,No,Yes,11181
S,E,NNW,Yes,Yes,11182
WSW,W,NNE,Yes,Yes,11183
W,SSE,S,No,Yes,11184
NNE,SSE,SSE,No,Yes,11185
NNE,WNW,N,No,Yes,11186
SE,S,E,Yes,No,11187
NNE,S,ENE,Yes,Yes,11188
NNE,W,WNW,No,No,11189
SSE,WNW,WNW,No,Yes,11190
NNW,SSW,SW,Yes,Yes,11191
SSE,SSE,NNE,Yes,No,11192
ENE,SSE,NW,No,Yes,11193
N,SSE,ESE,Yes,Yes,11194
ESE,S,ENE,Yes,Yes,11195
SSE,S,ENE,Yes,No,11196
S,SSE,SSE,Yes,,11197
SSE,S,SE,,Yes,11198
S,WNW,NE,Yes,No,11199
SSW,SSE,NE,Yes,Yes,11200
SSE,NW,S,Yes,Yes,11201
NE,S,ESE,Yes,Yes,11202
WNW,SSE,N,Yes,No,11203
WSW,SSE,SSW,Yes,Yes,11204
N,ESE,SE,Yes,Yes,11205
ESE,WNW,NE,Yes,No,11206
SSE,E,NE,No,No,11207
S,WNW,N,No,No,11208
ESE,SE,ENE,Yes,Yes,11209
S,NE,NNW,Yes,Yes,11210
E,S,NE,Yes,Yes,11211
S,SSE,NE,Yes,No,11212
E,SSE,NE,Yes,Yes,11213
SSE,SSE,NE,Yes,Yes,11214
S,NW,NE,Yes,No,11215
SE,S,SSE,Yes,,11216
SE,ESE,NE,,Yes,11217
WSW,S,NE,Yes,No,11218
E,SSE,ESE,Yes,,11219
E,SSE,E,No,,11220
E,ESE,ENE,,No,11221
SE,S,NE,No,Yes,11222
WSW,WSW,N,Yes,No,11223
SSE,WNW,NNE,Yes,Yes,11224
W,SW,NNW,Yes,No,11225
SSE,W,NE,No,No,11226
S,SSE,NW,No,Yes,11227
ESE,SSE,ENE,Yes,No,11228
NE,S,ENE,Yes,Yes,11229
N,NE,ENE,Yes,No,11230
ESE,SE,NE,No,Yes,11231
NNE,SE,N,Yes,No,11232
WNW,SE,NNE,No,No,11233
SSE,S,NE,Yes,Yes,11234
SE,S,SE,Yes,,11235
E,SSE,E,,Yes,11236
NE,SE,NNE,Yes,,11237
SE,S,ESE,,,11238
E,S,ENE,,Yes,11239
S,SSE,SSE,,Yes,11240
E,WSW,W,Yes,Yes,11241
SSE,SSE,E,No,,11242
NNE,SE,N,,,11243
ENE,SE,NE,,,11244
SSE,SSE,SE,,No,11245
SE,SSE,SE,Yes,,11246
S,SSE,SE,,,11247
SSE,SSE,ESE,,,11248
SE,SSE,ENE,,Yes,11249
SE,SSE,E,,,11250
SSE,SSE,E,,,11251
NE,SE,ENE,No,,11252
NE,SE,ENE,,,11253
NNE,SSE,NNE,,,11254
NNE,ENE,NNE,,No,11255
NE,SE,NE,No,,11256
N,NW,N,No,,11257
NE,W,N,,,11258
NNE,N,NNE,,Yes,11259
ENE,SSE,ENE,No,,11260
SSW,S,S,,Yes,11261
NNE,S,NNE,Yes,,11262
E,SE,ENE,,,11263
E,SSE,ESE,,No,11264
ESE,SE,SE,No,,11265
ESE,SSE,SE,,,11266
SE,SE,SE,,Yes,11267
ENE,SSW,NE,No,,11268
ESE,SSE,ESE,No,,11269
SE,SSE,E,,Yes,11270
SSE,ESE,NNE,Yes,No,11271
NE,E,NE,No,,11272
NNE,E,NE,,,11273
ESE,SE,ENE,,,11274
E,S,E,Yes,,11275
E,SSE,ENE,,Yes,11276
ENE,SE,ENE,Yes,,11277
ENE,SSE,NE,,No,11278
SE,SE,E,No,,11279
SE,SE,E,,Yes,11280
SE,SSE,ENE,,,11281
E,SSE,ENE,,,11282
E,SSE,E,,,11283
SSE,S,ESE,,No,11284
ENE,S,NE,No,,11285
NNE,SE,ENE,,Yes,11286
W,ESE,NNE,Yes,Yes,11287
S,SSE,NNE,No,Yes,11288
NNE,SE,NE,Yes,Yes,11289
ENE,SE,NNE,Yes,No,11290
SSE,SSE,W,No,Yes,11291
E,W,ESE,Yes,Yes,11292
SSE,SE,ENE,No,Yes,11293
W,SE,NNE,No,Yes,11294
NNE,SSE,NNE,Yes,Yes,11295
N,WNW,E,No,Yes,11296
NNE,N,NNE,,No,11297
SSW,NW,N,No,Yes,11298
NE,SE,E,Yes,Yes,11299
NW,NW,NNE,Yes,No,11300
S,N,ESE,No,Yes,11301
ENE,S,WSW,Yes,No,11302
SSW,NW,SSE,Yes,Yes,11303
SSE,WNW,ESE,Yes,No,11304
SSE,NW,NNE,No,Yes,11305
SE,SSE,SSW,No,Yes,11306
S,SE,E,Yes,Yes,11307
SSE,SE,ENE,Yes,Yes,11308
NE,E,E,Yes,No,11309
SSE,NNW,N,No,Yes,11310
ENE,NNE,SSE,Yes,Yes,11311
NE,SE,NE,Yes,No,11312
NW,WSW,ENE,No,Yes,11313
SSE,NNE,SSE,Yes,Yes,11314
SSE,ENE,ESE,Yes,No,11315
SE,ESE,S,Yes,Yes,11316
SW,WSW,NE,No,Yes,11317
NNE,NW,WNW,Yes,No,11318
WNW,WSW,ENE,Yes,No,11319
NNE,NW,NE,Yes,Yes,11320
E,ENE,N,Yes,Yes,11321
SSE,NNW,NE,No,No,11322
NNW,NNW,ENE,No,Yes,11323
NNE,SE,N,Yes,Yes,11324
N,SE,NNW,Yes,Yes,11325
NNE,NW,S,No,Yes,11326
SW,ESE,NE,No,Yes,11327
NNW,WNW,S,Yes,Yes,11328
NW,SSW,SW,Yes,Yes,11329
N,NNE,SE,No,Yes,11330
WNW,NW,SW,No,Yes,11331
N,WNW,NNE,Yes,Yes,11332
S,W,W,Yes,Yes,11333
WNW,NNE,NE,Yes,No,11334
WSW,NW,NNE,Yes,Yes,11335
SSE,E,NE,Yes,Yes,11336
SSE,S,NNE,No,Yes,11337
S,N,E,Yes,No,11338
SE,NNW,NE,No,Yes,11339
SW,NW,ESE,Yes,Yes,11340
S,ESE,SE,Yes,Yes,11341
S,NNE,SE,Yes,Yes,11342
SE,SSW,N,Yes,No,11343
ESE,ENE,NE,Yes,Yes,11344
SE,NNW,NW,Yes,No,11345
NE,NW,WSW,No,No,11346
SSE,ESE,N,Yes,Yes,11347
SE,NW,NNE,No,No,11348
S,SSE,ENE,Yes,Yes,11349
NNW,SSE,SE,No,Yes,11350
SE,E,E,Yes,Yes,11351
ESE,ENE,SE,Yes,Yes,11352
ENE,SSW,SE,Yes,Yes,11353
NW,S,E,Yes,Yes,11354
N,SSW,ENE,Yes,Yes,11355
NW,NNW,NE,Yes,Yes,11356
NNW,WNW,ENE,Yes,No,11357
WNW,SW,SSW,No,Yes,11358
ESE,WSW,S,No,Yes,11359
N,SW,NNE,No,Yes,11360
S,SE,NNE,Yes,Yes,11361
NE,NW,ENE,Yes,Yes,11362
SE,NNW,N,No,Yes,11363
SSE,NW,ESE,Yes,No,11364
NNE,SSW,ESE,Yes,Yes,11365
SSE,S,SSE,No,,11366
N,NW,NNE,,No,11367
SSE,WNW,SE,,No,11368
SSE,SSW,SSW,No,,11369
NW,SW,SE,Yes,No,11370
